user_id,star_count
358,2
397,80
415,0
441,48
462,2
579,14
638,6
657,313
698,0
704,0
715,23
755,0
809,38
922,2
953,17
1141,0
1214,15
1286,9
1319,4
1352,93
1443,14
1726,8
1908,5
2160,0
2161,0
2405,0
2479,0
3144,21
3149,0
3153,15
3420,4
3449,7
3478,0
3634,0
3645,0
3646,11
3775,0
3778,0
4418,24
4425,32
4616,3
4751,66
4841,48
4861,2
4990,0
5066,0
5332,0
5868,0
6096,0
6102,22
6107,1
6497,2
6592,7
6833,0
7118,3
7473,1
7657,1
7787,0
7815,0
7842,0
7851,0
7978,3
8037,0
8077,0
8099,1
8115,0
8311,2
8829,119
8869,0
8967,0
9275,0
9362,0
9516,18
9532,0
9980,0
10001,1
10056,0
10139,0
10278,0
10315,6
10347,2
10352,0
10355,0
10356,4
10360,0
10370,9
10385,0
10388,0
10401,3
10678,22
10769,18
10957,0
11148,2
11246,0
11438,0
11494,6
11517,0
11735,0
11736,0
11971,3
12013,4
12014,9
12128,0
12252,0
12307,0
12335,0
12514,0
12589,0
12709,12
12854,14
12862,46
13113,0
13151,39
13309,0
13451,0
13498,4
14166,0
14183,0
14229,30
14490,21
14523,0
14707,8
14728,0
14759,0
14857,0
14860,1
14863,22
14864,13
15050,1
15150,0
15299,0
15353,2
15407,3
15490,2
16576,0
16722,6
16889,0
17106,0
17117,1
17476,0
17718,0
17732,0
17791,18
18185,2
18441,0
18520,3
18731,0
18790,0
19065,16
19207,2
19709,0
19730,0
19733,5
19758,0
19807,0
20242,258
20540,8
20566,2
20689,0
20741,0
20830,2
20833,0
20843,4
20847,0
20856,0
20879,1
20983,0
20996,0
21052,0
21136,0
21474,0
21652,0
21863,0
21875,0
22453,140
22501,35
22709,8
23038,1
23173,0
23179,1
23264,0
23389,0
23397,23
23402,7
23455,35
23468,8
23469,0
23484,8
23498,2
23521,0
23525,29
23571,0
23670,43
23708,2
24760,208
25232,2
25471,0
25533,1
25901,3
26271,0
26277,34
26318,1
26571,0
26673,1
26756,0
26954,0
27356,8
27473,8
27861,13
28163,42
28493,9
28494,3
28574,0
28653,39
28655,157
28673,0
28675,3
29444,57
29572,0
29590,16
29840,3
29895,55
30363,14
30424,0
30783,1
30867,0
31012,14
31625,0
31626,0
31939,2
32011,0
32237,0
32238,0
32408,9
32449,0
32488,0
32489,2
32491,0
32555,0
32560,1
32563,0
32651,6
32740,30
32773,0
32898,0
33014,0
33051,13
33250,0
33475,2
33529,41
33533,0
33671,2
33672,18
33922,5
34129,0
34256,39
34268,10
34567,198
34612,18
34703,0
34739,7
35256,26
35477,0
36079,0
36441,10
36445,0
36522,0
36556,14
36771,8
36803,0
36888,0
37379,0
37433,4
37763,4
38018,1
38163,4
38199,37
38201,0
38270,0
38306,0
38372,109
38506,12
38519,0
38522,0
38534,0
38575,0
38620,0
38626,1
39185,0
39199,0
39270,11
39510,0
39557,10
39572,0
39721,8
40465,0
40542,0
40567,0
40663,0
40979,0
40999,4
41020,39
41038,0
41064,4
41432,0
41571,1
41626,6
41715,0
41782,0
41980,0
42031,0
42150,0
42255,1
42777,0
42840,0
43165,15
43217,0
43316,0
43410,1
43728,13
43763,0
43797,0
43798,58
43809,0
43941,0
44021,1
44212,1
44339,0
44420,0
44426,0
44495,0
44723,0
44839,0
44918,0
45174,0
45451,8
45551,1
45572,0
45590,1
45775,0
45875,0
45895,3
45945,0
46053,25
46092,2
46143,106
46162,0
46198,4
46228,0
46237,0
46239,0
46360,0
46523,0
46524,0
46694,0
46740,0
46866,0
46971,2
47049,0
47090,8
47385,0
47597,1
47789,2
47817,0
47890,1
47891,0
47897,0
48067,21
48159,13
48262,65
48406,0
48454,25
48484,8
48541,0
48749,1
48820,0
49170,5
49250,0
49310,0
49356,0
49360,0
49403,0
49457,1
49502,0
49523,50
49745,0
50528,6
50554,1
50611,0
50737,15
50943,0
51119,0
51206,0
51235,7
51237,0
51244,0
51249,0
51251,7
51252,0
51271,1
51273,0
51276,0
51279,0
51293,0
51306,10
51331,5
51365,0
51411,0
51437,0
51528,0
51679,0
51703,1
52315,0
52322,0
52794,0
52876,0
53001,12
53100,2
53271,0
53416,0
53595,169
53622,0
53627,1
53634,4
53752,4
53768,4
53782,0
53934,0
53935,0
53972,5
54272,0
54394,0
54420,0
54775,0
54828,5
55334,154
55431,0
55446,38
55459,11
55597,0
55649,0
55834,0
56007,0
57308,0
57598,0
57924,3
58016,0
59226,1
59253,0
59258,0
59384,10
59456,0
59701,0
59702,0
59809,0
59840,0
59857,0
59952,8
60019,0
60637,0
60867,0
60931,0
60953,0
61011,18
61090,0
61093,0
61095,0
61103,0
61620,0
61699,1
61753,38
61952,0
61971,5
62130,0
62168,0
62245,0
62301,0
62528,0
62539,0
62574,0
62683,1
62769,1
62786,0
63340,0
63345,0
63445,0
63495,2
63636,0
63960,0
64322,0
64341,0
64419,33
64424,0
64900,0
64931,0
65057,3
66055,52
66089,4
66259,0
66550,0
66560,1
66961,38
67802,6
67890,0
67960,0
67985,0
68252,0
68264,0
68349,0
68415,10
68462,0
68481,0
68677,0
68840,5
68939,7
69103,0
69203,0
69372,7
69636,0
69864,0
70422,15
70557,0
70651,0
70655,8
70672,0
71089,0
71160,0
71395,0
71764,0
71775,3
72046,0
72346,0
72924,0
73120,27
73539,59
73754,0
73769,0
73793,26
74229,0
74431,0
74479,0
74614,1
75503,21
75552,0
75606,2
75666,0
75693,0
76245,0
76334,0
77383,0
77439,21
78110,1
78633,20
78899,0
79059,0
79065,0
79313,0
79410,0
79438,0
79592,0
79601,1
79907,1
79916,0
80047,30
80122,0
80490,64
80518,15
80550,12
80816,14
80862,0
81142,0
81421,5
81709,0
81716,24
82195,0
82290,19
82568,0
82674,0
82816,0
82954,0
82969,0
83019,19
83041,0
83214,0
83300,0
83360,24
83369,0
83679,4
83737,9
83897,0
83910,2
84011,27
84160,0
84492,0
84538,1
84631,0
84684,0
84713,0
84818,57
84884,19
84891,5
85060,0
85132,90
85164,2
85320,0
85456,9
85484,0
85622,0
85803,6
86074,0
86119,1
86279,2
86312,0
86392,114
86540,0
86593,4
87113,1
87147,0
87157,0
87374,13
87931,46
88215,6
88372,1
88589,0
88653,121
88846,0
89048,0
89341,0
89352,7
89383,34
89852,0
90529,76
90772,0
90927,0
91700,0
91746,0
91814,0
91920,0
91931,0
92046,2
92217,0
92890,9
93291,0
93316,0
93535,1
93669,0
93676,3
93678,21
93683,0
93684,0
94126,5
94457,2
94898,0
94967,0
95241,0
95900,0
96149,0
96259,3
96292,0
96400,0
96815,0
97028,11
97048,3
97125,2
97209,15
97363,211
97367,0
97439,0
97442,58
97539,0
97950,3
98069,60
98095,0
98137,0
98140,0
98386,0
98461,0
98582,14
99081,4
99148,0
99395,0
99400,5
99417,0
100452,0
100553,9
100888,0
101003,2
101039,0
101101,23
101109,16
101253,1
101320,0
101424,0
101572,0
101622,6
101672,0
101875,2
102048,0
102277,146
102420,0
102491,0
102577,0
102660,0
102729,0
102783,0
102832,0
102833,0
103037,0
103065,0
103236,0
103338,0
103399,16
103431,17
103998,1
104398,0
104399,0
104401,1
104402,0
104403,0
104405,1
104407,1
104638,0
104751,0
104758,2
104779,0
104833,0
104853,0
104862,0
105150,2
105295,4
105302,0
105303,1
105324,3
105366,0
105508,0
105585,22
105672,0
105868,0
106034,0
106145,0
106826,0
106918,0
106927,0
107159,4
107206,1
107363,114
107588,2
107761,5
108144,0
108147,0
108161,1
108163,0
108257,5
108335,0
108338,0
108379,0
108406,2
108475,34
108539,55
108758,89
109047,0
109632,1
109636,4
109747,86
109845,0
110077,0
110174,1
110270,0
110667,0
110729,0
110731,0
110734,4
110813,0
110943,6
110951,0
111047,0
111096,0
111363,0
111365,0
111619,0
111714,0
111722,0
111828,5
111880,5
112186,0
112312,0
112393,0
112699,4
112700,1
112800,1
113235,0
113362,1
113369,0
113372,0
113391,0
113695,0
113724,0
113747,0
113773,0
114299,0
114362,0
114435,0
114541,0
114810,0
114824,2
114879,0
114909,8
115033,0
115585,0
115644,0
115668,1
115678,0
115757,0
116082,0
116373,0
116515,13
116519,0
116520,0
116540,1
116544,0
