user_id,fork_count
42,0
145,5
365,0
517,0
627,1
1032,0
1047,19
1595,0
1760,2
1867,0
2120,0
2538,7
2752,0
2843,0
2845,3
2960,0
2961,0
3071,1
3073,1
3087,1
3253,1
3378,1
3723,7
3811,0
3837,0
3954,2
4177,0
4264,0
4517,20
4663,0
4696,0
4697,1
4723,0
4726,0
4748,0
4760,1
4782,0
4800,2
4808,0
4915,3
4916,0
4942,1
5117,1
5130,0
5286,2
5331,2
5344,0
5724,0
6121,0
6198,1
6284,2
6385,0
6587,1
6861,5
6885,0
6913,1
7161,1
7221,1
7244,2
7291,0
7517,0
7527,0
7551,0
7939,0
8015,0
8018,0
8366,0
8645,1
8767,0
8797,0
8961,2
9127,0
9270,1
9309,0
9699,4
9861,0
9899,1
10012,0
10034,1
10137,0
10334,7
10430,3
10680,0
10685,5
10692,0
10770,0
10821,1
10908,0
11054,0
11265,0
11332,2
11333,1
11425,0
11477,0
11542,2
11683,3
12191,10
12194,1
12205,2
12263,3
12549,0
12685,0
12794,0
12819,1
12850,5
12877,0
12932,5
12993,1
13278,0
13303,0
13337,1
13487,3
13797,0
13837,0
13877,0
14049,0
14050,0
14386,2
14388,0
14465,8
14750,3
14918,0
14934,0
15039,0
15214,3
15419,0
15442,0
15631,0
15697,6
15885,0
16063,10
16113,0
16144,0
16204,0
16286,4
16421,0
16497,0
16744,0
16920,0
17014,0
17063,1
17189,0
17568,0
17666,0
17714,1
17865,2
17978,0
18025,0
18069,0
18075,8
18156,3
18207,0
18230,0
18350,0
18407,0
18448,4
18508,0
18515,0
18619,0
18680,0
18701,0
18787,1
18854,10
18862,0
18964,1
19048,0
19122,0
19138,4
19148,27
19390,0
19410,8
19490,0
19530,4
19544,0
19565,0
19747,3
19975,0
19977,0
20022,1
20138,0
20178,1
20252,1
20264,4
20279,0
20280,0
20281,2
20372,0
20434,1
20496,3
20576,0
20694,0
20742,7
20813,1
20821,1
20840,0
21082,0
21130,0
21179,0
21184,0
21318,0
21546,1
21628,2
21745,0
21879,0
21897,1
22174,7
22284,6
22661,1
23101,2
23129,0
23133,0
23137,0
23153,0
23184,0
23193,0
23302,0
23309,0
23330,1
23349,1
23446,3
23658,0
23669,0
23765,14
23830,0
24184,0
24373,1
24670,0
24764,3
24789,3
25152,0
25407,2
25478,1
25544,3
25586,0
25615,1
25635,4
25677,0
25809,1
26289,2
26836,4
27136,0
27254,0
27294,1
27604,0
27725,0
27726,7
27892,7
27922,0
28049,1
28119,0
28121,1
28126,2
28241,2
28429,0
28606,3
28619,0
28656,0
28828,3
29061,1
29265,8
29278,0
29431,1
29538,1
29539,0
29641,0
30067,0
30188,10
30217,0
30859,0
31018,0
31068,0
31070,0
31073,0
31153,0
31286,0
31359,0
31464,0
31479,0
31558,4
31763,1
31892,0
32061,0
32068,1
32084,0
32116,1
32163,4
32228,0
32245,0
32296,2
32331,0
32356,2
32439,1
32442,0
32762,9
32781,0
32796,6
33002,0
33174,1
33176,1
33177,0
33184,0
33243,0
33244,0
33287,1
33388,3
33413,0
33637,5
33713,0
33761,0
33813,0
33935,0
34254,2
34496,0
34497,4
34499,4
34678,2
34679,0
34790,0
34923,0
34933,2
35032,5
35217,1
35247,9
35343,0
35440,2
35538,0
35559,0
35567,0
35578,0
35586,16
35587,2
35588,0
35591,0
35592,10
35618,0
35626,0
35638,0
35639,0
35641,0
35650,0
35663,0
35666,0
35672,0
35678,1
35723,0
35725,0
35729,0
35746,1
35762,0
35772,0
35784,2
35812,0
35982,1
36146,1
36474,0
36496,0
36600,1
36701,1
36705,0
36899,0
36924,2
36951,0
36998,0
37051,0
37083,0
37673,0
37873,5
37986,1
38005,0
38020,0
38089,0
38728,1
39030,12
39233,0
39298,0
39530,0
39811,0
39994,0
40334,0
40341,2
40357,3
40367,0
40424,0
40569,0
40582,0
40629,8
40673,1
40833,0
40860,0
40980,5
41080,0
41209,0
41293,1
41564,0
41631,0
41783,0
41887,9
41892,1
41898,0
42186,0
42350,2
42351,10
42355,0
42358,4
42360,1
42379,0
42388,0
42393,0
42425,1
42426,0
42438,0
42446,0
42522,2
42547,0
42632,0
42970,1
43100,2
43432,5
43477,6
43550,0
43597,0
43617,0
43674,1
43991,0
44128,0
44158,2
44183,0
44288,0
44330,0
44535,10
44588,0
44606,0
44681,0
44682,0
44733,0
44739,0
44759,1
44801,1
44805,0
44945,0
45002,0
45100,1
45145,0
45160,2
45187,1
45270,2
45326,0
45461,2
45487,0
45695,1
45742,7
45808,1
45876,0
45941,2
45976,2
45984,1
45985,0
46100,0
46118,0
46142,0
46196,0
46214,11
46388,1
46589,1
46598,0
46670,0
46791,2
46894,0
46939,0
47053,1
47138,3
47311,0
47392,0
47526,4
47609,0
47615,0
47630,1
48076,1
48162,0
48243,0
48350,2
48414,0
48443,1
48489,0
48593,0
48636,9
48661,0
49230,1
49379,0
49390,2
49461,0
49615,0
49667,1
49733,0
49755,1
49933,0
49963,0
49994,0
50878,5
50919,0
50920,1
50927,2
51367,4
51583,0
52378,0
52418,2
52591,0
52760,0
52888,2
52907,0
53068,0
53150,1
53159,0
53287,0
53566,0
53695,4
54099,0
54178,0
54280,0
54308,2
54419,0
54436,0
54443,0
54456,0
54457,0
54463,1
54465,0
54510,2
54943,3
54972,0
54998,0
55004,2
55233,0
55239,1
55241,0
55245,3
55388,2
55889,1
56434,5
56476,1
56484,0
57477,0
58170,0
58306,0
59201,0
59250,0
59334,0
59391,3
59608,1
59729,0
59814,1
60041,0
60116,1
60201,2
60342,0
60361,1
60373,0
60388,1
60395,1
60604,1
60616,1
60775,0
60989,5
61225,2
61289,0
61578,0
61713,0
61720,1
61724,5
61738,1
61780,8
61820,0
61922,0
61979,0
62224,3
62289,0
62304,0
62305,2
62318,3
62351,0
62357,0
62367,0
62473,0
62662,0
62743,1
62778,3
62974,0
62982,2
63108,0
63124,0
63367,7
63476,4
63545,2
63648,0
63654,1
63658,0
63672,7
63781,1
63805,1
63881,1
63889,0
63892,0
64237,2
64446,0
64574,1
64827,0
64850,0
64982,1
65063,0
65107,2
65110,0
65307,8
65345,0
65720,0
66101,0
66178,3
66200,0
66233,0
66419,1
66431,0
66465,0
66468,17
66517,0
66553,0
66758,0
66777,0
66864,0
66866,2
67100,2
67122,0
67124,1
67259,3
67286,1
67445,1
67666,2
67818,1
68125,3
68240,0
68867,1
68878,0
68979,0
68982,1
69090,0
69161,0
69209,0
69230,0
69244,3
69246,2
69366,0
69420,0
69611,0
69984,1
70345,0
70613,4
70617,10
70632,0
