user_id,fork_count
20507,6
20751,2
20780,2
20799,1
20811,3
20846,2
20874,2
20917,4
21021,19
21205,6
21345,2
21346,1
21398,4
21399,22
21401,1
21419,3
21441,1
21476,1
21506,2
21730,5
21789,2
21890,1
21968,9
22047,5
22147,2
22207,1
22571,1
22663,2
22687,2
22783,1
22808,1
22878,8
22946,3
22982,1
23050,3
23058,1
23059,1
23071,16
23252,1
23333,3
23410,1
23421,7
23489,3
23506,13
23580,6
23790,6
24015,4
24016,1
24240,1
24587,2
24729,1
25569,2
25692,1
25708,1
25747,2
25947,1
26078,6
26171,1
26221,5
26244,2
26451,8
26453,1
26478,13
26831,1
26900,4
27229,6
27346,2
27369,4
27579,1
27614,5
27661,21
27721,4
28033,5
28131,1
28199,4
28456,2
28504,1
28538,2
28539,2
28699,8
28747,3
28823,9
28908,1
28931,2
28961,3
29161,12
29653,14
29757,5
29763,3
29815,1
29851,31
30138,1
30199,2
30206,2
30220,1
30333,7
30383,1
30754,1
30787,2
30789,2
30810,1
30814,3
30929,1
30931,3
30965,1
31158,3
31416,10
31501,1
31619,2
31959,2
31997,2
32053,2
32097,1
32322,2
32691,4
32725,9
32757,1
32909,4
32915,1
32953,1
33000,2
33077,3
33187,1
33249,1
33286,1
33624,2
33721,2
33796,1
34107,1
34745,2
34755,5
34792,8
34892,2
35041,6
35400,3
35898,4
35910,6
36053,1
36169,2
36176,3
36262,1
36614,88
36751,1
36805,3
36838,1
36931,1
36956,11
37021,1
37085,1
37330,1
37413,1
38349,2
38398,19
38502,8
38524,6
38577,5
38613,2
38698,1
38703,1
38723,15
38729,3
38737,3
38738,5
38783,1
38795,1
39048,2
39183,1
39294,1
39328,1
39336,53
39519,4
39593,3
40005,2
40022,2
40363,1
40455,1
40474,44
40504,2
40506,1
40584,1
40586,1
40620,1
40624,1
40659,4
40767,4
40770,1
40786,1
40787,1
40822,4
40824,1
40840,2
40846,1
40899,1
40900,2
40913,1
41260,1
41433,4
41591,1
41593,1
41669,3
41776,5
41800,2
41803,4
41853,1
41882,3
41928,1
41987,2
42054,2
42093,5
42480,2
42593,3
42678,2
42999,1
43019,2
43043,3
43088,15
43116,2
43142,1
43158,3
43166,1
43194,62
43214,4
43216,9
43218,4
43255,1
43604,1
43730,1
43791,2
43814,14
43824,1
43926,4
43939,1
44231,3
44241,1
44370,8
44488,5
44646,1
44905,7
45230,2
45297,1
45456,2
45496,1
45783,1
45784,3
45857,1
45864,1
46059,13
46085,7
46151,1
46462,3
46593,3
46687,1
46782,1
46955,1
46982,1
47066,3
47069,15
47134,2
47414,2
47586,2
47643,4
47741,3
47765,3
47894,1
47990,2
48003,2
48031,1
48033,3
48183,1
48201,1
48372,7
48531,1
48572,3
48638,1
48737,3
48794,1
48838,3
49000,1
49032,7
49235,8
49352,3
49380,4
49466,1
49539,10
49586,1
49688,3
49753,3
49881,1
50012,3
50236,4
50401,1
50632,2
50843,1
50988,3
51003,39
51253,1
51291,3
51389,3
51422,7
51423,20
51429,10
51435,1
51663,21
51676,3
51739,2
51952,3
52084,6
52130,7
52375,4
52530,1
52811,2
52980,2
53186,5
53221,11
53348,1
53361,2
53511,1
53541,1
53583,2
54005,2
54117,39
54192,1
54197,1
54257,2
54293,4
54539,1
54692,2
54855,1
54905,2
54925,2
54966,11
55024,16
55066,2
55097,1
55176,1
55283,1
55635,3
56161,29
56281,4
56291,2
56359,3
56424,1
56446,7
56679,2
57592,2
58214,11
59241,2
59276,1
59369,1
59822,1
60047,1
60602,309
60744,1
61450,4
61544,8
61562,1
61676,2
62021,2
62077,7
62096,2
62249,2
62329,1
62378,1
62518,4
62626,4
62789,7
62790,3
63333,2
63435,2
63579,1
63783,2
63788,2
63944,8
63945,2
64212,3
64231,1
64801,1
65119,5
65204,2
65743,2
66170,2
66537,1
66546,2
66572,13
66590,2
66591,7
66604,2
66611,1
66619,3
66642,11
66996,3
67181,1
67258,1
67275,1
67312,2
67506,2
67568,2
67924,4
68164,3
68261,4
68285,1
68823,1
69186,6
69323,2
69422,1
69567,1
69582,1
69901,2
70191,1
70491,7
71077,2
71131,3
71486,1
71713,5
71792,1
71896,1
71988,18
72029,1
72539,1
72571,2
72902,2
73155,5
73319,4
73325,4
73397,3
73526,1
73799,4
74303,1
74444,2
74470,1
75119,23
75353,2
75562,7
75803,3
75941,12
76041,3
76137,15
76232,1
76403,5
76775,1
76821,3
76938,11
77183,5
77284,7
77668,74
77766,1
77783,2
78088,3
78116,1
78465,2
79168,2
79259,1
79270,8
79272,2
79276,3
79291,18
79296,1
79681,2
80463,2
80629,1
80640,3
80645,4
80661,4
80755,1
80850,2
81156,1
81499,4
81579,5
81625,5
81934,2
81971,7
82090,5
82217,1
82399,2
82488,4
82588,9
82598,1
82611,4
82638,1
82872,2
82956,1
82963,5
82971,1
82979,3
83066,12
83106,3
83243,1
83334,5
83336,2
83448,12
83844,2
83989,7
84337,2
84346,14
84394,2
84653,1
84699,2
85015,1
85072,3
85182,1
85413,11
85432,3
85674,2
86572,2
86599,11
87087,1
87099,1
87313,2
87394,1
87573,6
87645,1
87761,1
87870,2
88169,6
88555,1
88909,1
89414,1
89420,6
89477,1
89553,5
89904,1
90028,9
90292,1
90450,1
90479,2
