follower_id,follows
4577961,2
4577993,11
4578129,1
4578157,1
4578586,26
4578800,2
4579202,66
4588102,5
4588237,5
4588345,46
4588447,3
4588626,10
4588715,5
4588839,18
4588938,12
4589122,32
4589176,1
4589240,3
4589273,10
4589320,2
4589368,6
4589426,5
4589543,30
4589616,31
4589630,1
4589674,14
4589768,1
4589805,13
4590019,4
4590046,2
4590132,5
4590197,4
4590290,74
4590367,1
4590545,9
4590636,23
4590777,2
4590855,2
4591097,2
4591150,2
4591151,14
4591963,6
4591964,19
4592281,11
4592284,2
4593482,2
4594077,479
4594104,21
4594177,11
4594276,1
4594344,5
4595118,17
4595316,36
4595400,6
4595526,1
4595556,6
4595594,3
4595775,18
4595999,45
4596037,5
4596066,2
4596419,10
4596494,1
4596543,12
4597184,13
4597410,72
4597505,3
4597658,1
4599030,2
4599225,17
4599488,4
4599543,13
4599673,27
4599701,36
4599712,109
4599801,4
4599839,51
4599908,2
4599946,1
4600119,8
4600166,6
4600264,9
4600326,3
4600484,69
4600651,15
4600753,4
4600814,3
4600943,1
4601071,6
4601214,2
4601283,42
4601323,8
4601359,10
4601365,2
4601448,3
4601453,20
4601604,3
4601683,29
4601771,4
4602371,67
4602683,94
4602786,23
4602906,6
4602961,247
4603287,2
4603458,5
4603598,10
4604066,95
4604229,40
4604308,16
4607413,1
4607613,2
4607634,2
4607874,31
4608031,7
4608054,7
4608073,1
4608301,53
4608367,43
4608415,2
4608440,3
4608668,5
4608801,21
4609055,6
4609078,2
4609118,1
4609171,13
4609188,16
4609222,1
4609231,19
4609261,51
4609493,7
4609618,1
4609706,88
4609713,82
4609751,3
4609815,20
4610167,4
4610194,1
4610555,95
4610602,1
4610904,48
4611095,1
4611111,85
4611270,4
4611452,1
4611488,10
4611532,2
4611968,16
4611981,6
4612150,37
4612293,5
4612425,12
4612454,23
4612540,11
4612723,13
4615349,26
4615593,123
4615830,99
4615853,25
4615874,1
4615876,11
4616006,2
4616068,1
4616088,5
4616418,32
4616426,3
4616427,1
4616521,2
4616679,23
4616789,3
4616793,2
4616863,3
4616865,28
4616913,211
4616918,4
4616964,3
4617030,18
4617132,2
4617170,82
4617532,1
4617611,3
4617612,11
4617639,1
4617747,4
4618003,4
4618137,8
4618167,1
4618385,4
4618402,38
4618670,1
4618745,1
4618929,9
4618942,3
4618972,1
4619016,65
4619080,64
4619081,3
4619189,4
4619449,15
4619450,158
4619451,19
4619570,28
4619579,25
4619629,98
4619659,9
4619776,9
4619797,1
4619848,22
4620359,9
4620361,5
4620581,1
4621095,5
4621124,6
4621240,7
4621658,1
4622050,20
4623545,2
4623963,1
4624333,1
4624451,3
4624495,15
4624529,30
4624554,4
4624572,15
4624667,6
4624690,3
4624764,1
4624768,11
4624857,12
4624914,1
4624921,7
4624940,18
4624980,36
4624995,2
4625014,21
4625031,71
4625039,1
4625193,1
4625227,11
4625245,4
4625300,50
4625351,6
4625450,5
4625484,4
4625548,1
4625882,1
4625909,3
4626284,1
4626288,273
4626417,1
4626564,235
4626622,10
4626944,90
4626994,15
4627094,8
4627351,2
4627371,5
4627701,1
4628275,98
4628702,12
4628733,1
4629034,8
4629539,5
4629737,71
4629791,3
4629885,18
4630536,5
4630620,3
4630700,3
4631812,2
4633227,1
4633334,1
4633394,30
4633532,19
4633601,4
4633628,21
4633761,7
4633782,2
4633844,2
4633934,3
4633959,3
4633971,13
4634002,4
4634032,77
4634215,4
4634244,4
4634330,11
4634622,1
4634754,2
4634821,11
4634848,1
4634891,4
4634972,11
4634985,12
4635128,2
4635160,7
4635358,16
4635406,2
4635473,6
4635484,11
4635800,9
4636058,14
4636122,1
4636158,9
4636293,1
4636585,19
4637038,33
4637284,81
4637384,2
4637569,7
4637634,3
4637700,15
4637852,1
4637853,82
4638089,30
4638126,121
4638572,112
4638992,6
4639275,54
4639314,5
4639423,1
4639537,1
4640921,1
4641287,4
4641357,2
4641365,19
4641418,6
4641430,5
4641438,13
4641473,1
4641509,6
4641669,14
4641731,29
4641895,12
4641971,3
4641996,14
4642018,1
4642032,1
4642294,3
4642305,7
4642512,35
4642551,2
4642687,7
4642781,2
4643458,5
4643873,23
4643890,12
4643892,4
4644308,25
4644744,14
4644765,2
4645741,1
4646578,2
4646795,11
4646896,14
4647027,29
4647121,21
4647131,5
4647165,2
4647174,1
4647258,9
4647345,5
4647644,27
4647783,3
4647871,78
4647895,17
4647938,7
4648109,12
4648127,22
4648159,10
4648723,10
4648880,30
4649250,50
4649273,3
4649279,276
4649406,1
4649702,26
4650081,1
4650168,61
4650487,121
4650499,3
4650509,19
4650510,5
4650515,89
4650583,5
4650596,4
4650610,10
4650648,3
4650670,1
4650698,1
4650699,32
4651254,37
4652198,12
4652199,11
4652214,1
4652220,26
4652224,138
4652234,2
4652361,1
4652787,7
4655746,1
4655874,52
4655876,2
4655925,19
4656021,1
4656077,59
4656087,8
4656090,4
4656128,1
4656288,3
4656303,2
4656305,2
4656367,29
4656375,18
4656396,3
4656489,22
4656494,4
4656596,9
4656758,3
4657093,3
4657133,30
4657372,9
4657466,26
4657488,256
4657626,22
4657803,5
4657879,57
4658220,105
4658342,60
4658436,85
4658621,221
4658730,18
4658814,20
4658857,1
4659267,141
4659398,230
4659637,22
4659659,26
4660094,39
4660105,62
4660343,1
4660405,7
4660614,26
4662641,1
4662748,314
4662749,7
4662790,24
4662792,48
4662802,2
4662831,57
4662865,1
4662895,7
4662909,1
4662911,5
4663105,6
4663108,4
4663187,32
4663273,9
4663279,2
4663289,10
4663336,1
4663383,9
4663393,11
4663417,22
4663514,28
4663624,11
4663874,1
4663880,5
4664135,1
4664272,4
4664274,33
4664344,9
4664347,8
4664488,37
4664489,17
4664500,38
4664615,38
4664618,5
4664689,21
4664714,18
4664804,2
4664910,3
4665627,1
4665776,1
4665810,26
4665865,8
4666964,3
4666967,1
4667003,61
4667113,21
4667158,127
4667297,3
4667298,32
4667375,1
4668356,2
4669048,4
4669110,17
4669376,10
4669846,14
4669847,190
4672659,9
4672698,1
4672703,3
4672749,17
4672816,19
4672875,9
4672974,19
4673179,10
4673205,5
4673208,92
4673301,1
4673392,2
4673555,2
4673622,1
4673636,2
4673689,142
4673721,16
4673749,5
4673856,30
4673945,18
4673961,6
4674078,4
4674086,1
4674134,6
4674267,29
4674312,6
4674353,11
4674465,1
4674515,1
4674526,43
4674542,3
4674782,15
4674791,39
4674823,7
4674994,1
4675093,9
4675367,7
4675402,3
4676372,27
4676553,12
4676676,23
4676740,13
4676812,11
4676919,13
4677038,7
4677073,1
4677312,4
4677789,4
4678178,156
4680045,8
4682698,17
4683185,2
4683225,52
4683366,60
4683426,4
4683427,3
4683640,4
4683824,21
4683851,16
4683889,32
4683921,16
4683956,1
4683975,4
4684032,16
4684034,1
4684155,1
4684160,77
4684225,4
4684308,14
4684400,6
4684535,22
4684549,2
4684550,5
4684561,2
4684657,26
4684683,92
4684805,11
4684826,9
4684925,20
4684986,80
4685166,3
4685190,8
4685321,3
4685429,1
4685586,145
4685612,3
4685616,15
4685703,60
4685776,6
4685827,48
4685885,17
4686099,3
4686152,5
4686411,20
4686515,16
4686518,46
4686935,7
4687502,67
4687676,7
4687824,1
4688073,20
4688545,75
4689117,16
4689186,6
4689444,12
4689450,3
4689638,1
4689680,56
4689818,3
4689827,2
4689836,107
4690932,4
4691168,4
4691469,1
4691671,4
4692315,3
4692435,2
4692451,1
4692476,28
4692506,1
4692510,3
4692531,5
4692561,9
4693102,5
4693697,1
4693797,14
4694369,16
4694980,1
4695026,49
4695027,11
4695198,21
4695328,5
4695635,5
4695721,10
4696409,2
4696509,2
4696673,130
4696755,41
4696821,5
4696847,17
4697668,6
4697955,1
4697959,13
4697960,1
4698348,1
4699364,184
4699373,7
4700163,1
4700345,12
4700418,4
4700471,1
4700750,1
4700798,2
4700823,11
4701113,14
4701164,1
4701182,1
4701425,4
4701589,3
4701634,2
4701672,16
4701730,2
4701736,3
4701819,31
4701942,40
4702143,4
4703249,12
4703550,11
4703942,14
4704213,4
4704281,6
4704353,32
4704584,5
4704875,1
4705114,1
4705147,8
4705216,1
4705739,10
4706294,4
4706913,17
4707428,2
4708207,10
4708429,10
4708437,18
4708464,5
4708515,6
4708588,1
4708604,25
4708620,26
4708827,1
4708850,85
4709336,3
4709433,26
4709860,3
4710017,1
4710081,19
4710460,51
4710504,3
4710776,46
4710834,6
4710948,8
4711169,3
4711178,6
4711307,57
4711320,5
4711348,47
4711465,4
4711516,1
4711825,1
4712087,6
4712124,2
4712363,3
4712367,8
4712805,2
4712982,3
4714099,3
4714598,20
4714682,7
4714733,44
4714838,1
4714869,18
4714913,3
4714936,2
4714947,14
4714994,2
4715020,8
4715226,30
4715234,2
4715261,2
4715430,8
4715460,1
4715466,2
4715477,11
4715489,2
4715540,1
4715546,7
4715683,2
4715749,4
4715752,25
4715772,1
4715798,1
4715831,3
4715958,9
4715963,3
4716029,19
4716146,2
4716147,2
4716222,21
4716231,33
4716275,3
4716305,1
4716388,4
4716426,9
4716483,2
4716557,6
4716702,8
4716723,134
4716746,1
4716975,26
4716996,3
4717004,1
4717008,5
4717089,73
4717224,20
4717234,3
4717267,10
4717285,1
4717330,2
4717348,2
4717614,1
4717798,7
4717964,4
4718097,4
4718177,1
4718811,27
4718899,3
4719105,1
4719223,10
4719291,21
4722154,7
4722165,4
4722175,32
4722243,180
4722434,1
4722570,17
4722572,7
4722644,5
4722736,26
4722783,6
4722788,5
4723154,12
4723159,10
4723358,1
4723540,14
4723575,8
4723577,21
4723614,9
4723646,17
4723650,9
4723687,2
4723734,4
4723940,48
4723985,73
4724125,1
4724277,1
4724294,8
4724342,7
4724361,1
4724430,19
4724463,7
4724520,5
4724894,15
4725185,1
4725332,1
4725389,1
4725474,6
4725479,42
4725499,4
4725842,1
4725942,6
4726282,1
4726655,9
4726997,38
4727148,1
4727721,26
4730687,247
4730921,3
4730939,9
4730964,1
4731050,14
4731143,2
4731225,23
4731311,9
4731320,9
4731379,2
4731385,6
4731393,3
4731405,54
4731416,7
4731508,3
4731640,2
4731682,6
4731769,3
4731820,1
4731825,1
4732060,35
4732157,16
4732174,6
4732226,35
4732231,2
4732243,1
4732445,1
4732454,4
4732476,4
4732500,5
4732504,21
4732536,1
4732608,1
4732616,3
4732617,2
4732663,1
4732767,2
4732787,1
4732835,4
4732842,12
4733062,1
4733100,11
4733130,38
4733220,28
4733328,1
4733809,5
4734093,26
4734651,2
4734795,1
4735009,6
4735479,9
4736483,2
4737981,5
4738805,1
4738988,1
4739103,3
4739208,3
4739389,32
4739552,5
4739630,3
4739863,270
4739901,7
4739902,13
4740037,14
4740038,62
4740047,25
4740118,13
4740185,4
4740293,1
4740322,3
4740329,19
4740350,2
4740494,27
4740527,2
4740612,1
4740714,2
4740980,16
4741028,6
4741696,9
4741728,33
4742061,9
4742193,1
4742309,7
4742556,6
4742860,9
4742892,83
4742964,147
4743131,25
4743164,4
4743408,4
4743490,166
4743810,17
4744109,7
4744325,12
4747079,7
4747101,8
4747231,11
4747384,16
4747414,48
4747415,1
4747641,9
4747784,1
4747826,6
4748024,17
4748201,28
4748289,2
4748528,6
4748653,4
4748794,5
4749075,1
4749098,3
4749102,3
4749134,19
4749174,8
4749203,2
4749362,1
4749367,41
4749386,12
4749542,1
4749966,3
4750448,5
4750659,5
4751341,21
4751570,5
4751608,3
4751905,111
4752048,3
4752563,11
4752620,1
4752934,2
4753603,46
4754108,80
4754113,2
4754167,43
4754346,31
4754423,5
4754756,1
4755145,19
4755204,2
4755211,1
4755437,9
4755508,1
4755547,89
4756011,6
4756224,36
4756552,6
4756627,41
4756648,81
4756697,18
4757955,10
4758355,10
4758359,2
4758564,1
4758674,1
4758983,2
4759062,12
4759352,10
4759354,15
4759369,20
4759370,7
4759435,2
4759609,13
4760016,1
4760231,1
4760236,9
4760242,2
4760259,15
4760676,1
4761185,5
4762588,5
4762611,6
4762671,4
4762698,3
4762703,124
4762755,11
4762776,2
4762856,2
4762874,15
4763098,59
4763396,5
4763432,7
4763478,42
4763681,1
4763694,1
4763712,4
4763889,9
4763928,5
4763944,6
4763953,77
4763993,3
4764020,29
4764035,37
4764326,9
4764434,2
4764461,6
4764498,48
4764501,23
4764509,11
4764531,14
4764657,5
4764686,1
4764709,45
4765160,1
4765645,24
4765690,18
4765716,4
4765750,7
4765781,2
4765961,52
4766189,6
4766284,13
4766391,5
4767220,3
4769614,31
4769816,2
4769984,29
4770239,2
4770309,30
4770406,51
4770725,1
4770918,8
4771008,7
4771162,2
4771198,6
4771270,16
4771271,3
4771572,21
4771609,3
4771723,5
4771740,6
4771773,3
4771815,1
4771856,81
4772132,17
4772336,5
4772379,9
4772477,1
4772620,81
4772977,5
4773198,1
4773427,6
4773522,20
4773532,13
4773708,5
4773753,81
4773843,2
4774096,2
4774144,44
4774356,2
4774748,2
4778273,4
4778373,7
4779071,7
4779075,30
4779099,7
4779123,72
4779194,26
4779296,3
4779395,2
4779497,2
4779534,1
4779595,33
4779659,15
4779694,6
4779728,61
4780045,6
4780083,3
4780372,1
4780427,4
4780451,2
4780833,34
4781050,3
4781213,27
4781274,2
4781276,3
4781331,80
4781427,3
4781466,26
4781471,21
4781597,47
4781836,1
4781902,8
4782417,1
4782464,34
4782507,3
4782539,27
4782766,5
4790120,15
4801711,1
4802771,37
4824684,48
4824686,1
4824807,12
4825092,1
4825095,4
4825213,29
4825278,10
4825578,9
4825651,180
4826049,27
4840941,5
4846567,2
4846684,17
4849450,199
4849525,42
4849568,15
4849619,15
4849720,5
4849823,16
4849894,36
4849895,3
4849930,16
4850445,1
4850557,56
4850612,5
4850615,12
4850644,4
4850690,40
4850819,6
4850823,2
4851005,1
4851144,3
4851335,4
4851448,15
4852114,14
4852177,2
4852224,8
4852380,167
4852455,1
4852541,2
4854982,7
4855831,1
4857252,1
4857418,6
4857480,2
4857532,3
4857545,3
4857550,19
4857597,4
4857749,9
4857798,12
4857976,2
4857978,2
4857984,11
4858592,2
4858876,2
4858907,2
4858965,81
4859045,79
4859095,55
4859148,10
4860753,4
4860817,6
4860863,4
4860877,9
4860940,2
4860974,10
4860976,1
4860986,3
4861095,9
4861159,5
4861164,1
4861337,8
4861488,6
4861572,11
4861913,16
4862036,15
4862053,5
4862257,13
4862617,55
4862787,1
4862822,1
4862894,9
4864447,5
4864450,22
4864462,1
4864483,56
4864567,30
4864569,27
4864595,28
4864819,32
4864857,13
4864889,1
4864901,34
4865041,6
4865442,1
4865582,32
4865623,8
4865647,12
4865674,32
4865899,24
4865919,3
4866090,93
4866264,4
4866293,11
4866993,1
4867008,8
4867054,8
4867134,2
4867376,4
4867598,6
4868003,4
4868564,7
4868840,9
4868967,57
4869173,3
4869716,15
4870288,13
4870539,48
4871204,20
4875643,1
4876127,21
4876513,38
4876587,1
4876699,24
4876716,16
4876801,13
4876845,1
4877276,4
4877423,2
4877521,21
4877721,1
4877754,31
4877820,91
4877845,2
4877863,2
4877990,7
4878011,69
4878219,3
4878465,10
4878518,129
4878577,17
4878739,1
4879026,1
4879033,4
4879068,6
4879268,7
4879312,7
4879319,15
4879353,8
4879594,5
4879929,17
4879949,117
4880160,3
4880199,7
4880349,3
4880366,11
4880649,383
4880940,1
4880954,4
4881209,10
4881294,1
4881448,5
4881473,1
4881779,6
4881930,24
4885015,8
4885345,8
4885420,15
4885668,15
4885803,3
4885806,17
4885854,24
4885889,1
4885923,4
4886086,25
4886204,3
4886234,43
4886241,17
4886324,11
4886432,21
4886467,6
4886490,2
4886839,75
4886947,47
4887192,2
4887203,3
4887222,1
4887320,7
4887338,3
4887339,6
4887406,1
4887471,3
4887478,176
4887619,69
4887758,46
4887763,68
4887807,30
4887812,2
4887948,1
4887973,9
4889234,48
4889412,9
4889569,13
4889592,1
4889809,35
4889894,1
4889968,15
4890061,8
4890092,44
4890102,20
4891072,6
4891403,15
4891856,39
4891873,17
4892224,1
4892538,54
4892550,3
4893017,29
4893394,19
4898121,2
4898150,4
4898205,2
4898249,16
4898276,3
4898355,24
4898366,18
4898401,7
4898449,8
4898638,6
4898667,26
4898708,3
4898820,4
4898881,10
4899184,23
4899216,3
4899290,6
4899335,53
4899447,7
4899701,14
4899754,11
4899874,5
4899899,2
4899940,34
4900046,1
4900079,8
4900236,2
4900412,14
4900485,24
4900852,24
4901141,32
4901186,49
4901293,5
4901374,1
4901554,16
4901633,20
4901664,27
4901917,6
4902046,2
4902109,48
4902120,8
4902169,52
4902387,3
4902397,5
4902996,14
4903083,1
4903295,16
4906791,1
4906872,6
4906902,1
4906922,12
4907020,24
4907061,14
4907103,1
4907132,81
4907163,4
4907223,13
4907266,7
4907302,1
4907317,8
4907345,13
4907363,5
4907601,5
4907643,32
4907654,112
4907749,2
4907770,7
4908170,12
4908248,13
4908345,8
4908370,2
4908399,42
4908428,13
4908443,1
4908602,22
4908632,2
4908823,18
4908885,13
4908921,44
4909281,3
4909836,2
4909853,26
4910314,2
4910454,19
4911835,87
4911980,42
4912237,1
4912428,185
4920091,4
4920391,11
4923739,12
4923880,1
4923884,3
4923956,13
4923961,4
4924042,4
4924175,24
4924203,35
4924333,2
4924352,5
4924680,53
4926799,26
4928496,12
4928539,16
4928774,5
4928788,9
4929004,7
4929398,9
4929503,8
4929507,24
4929627,1
4929772,14
4929830,2
4929850,1
4929919,10
4932733,8
4932957,1
4933085,52
4933105,7
4933107,311
4933113,1
4933217,4
4933412,1
4933429,2
4933932,8
4934247,14
4935120,26
4935434,31
4935601,27
4935734,4
4935899,67
4935919,3
4935941,2
4935987,3
4936036,14
4936062,9
4936395,3
4937413,3
4937767,5
4939421,32
4939513,2
4939869,4
4939905,50
4940052,2
4940095,16
4940096,41
4940168,7
4940266,6
4940480,9
4940526,2
4940730,45
4940739,48
4940905,4
4940968,14
4941053,14
4941199,12
4941200,2
4941227,1
4941327,18
4941547,24
4941870,6
4942213,5
4942403,1
4942540,15
4942717,9
4942752,12
4943100,7
4943344,3
4943367,1
4946944,2
4947620,1
4947718,5
4947816,1
4947827,2
4947936,13
4947951,34
4948017,5
4948027,2
4948047,1
4948052,2
4948089,20
4948141,70
4948638,102
4948869,28
4948879,2
4948894,9
4948945,1
4949019,83
4949153,3
4949406,1
4949490,12
4949600,46
4949610,1
4949655,2
4949671,2
4949692,9
4949759,5
4949980,2
4950016,2
4950307,15
4950344,3
4950567,5
4950568,1
4950998,4
4951395,26
4951971,1
4952101,65
4952369,13
4953013,1
4953684,5
4954151,1
4954186,13
4955108,41
4955874,2
4956460,15
4957134,13
4960292,3
4960425,108
4960447,11
4960501,14
4960648,4
4960691,8
4960753,1
4961052,51
4961079,3
4961111,3
4961230,1
4961344,47
4961846,60
4961901,11
4961931,1
4962038,1
4962068,5
4962090,12
4962133,1
4962141,47
4962320,19
4962473,9
4962489,2
4962536,2
4962541,40
4962584,41
4962892,2
4963163,1
4963294,1
4963313,1
4963345,2
4963347,6
4964101,51
4964374,5
4964884,45
4965069,13
4965144,1
4965153,2
4965339,28
4965412,2
4966088,108
4966336,31
4969543,1
4969546,8
4969580,17
4969698,3
4969716,32
4969735,2
4969801,4
4969809,25
4969842,12
4969985,6
4970046,21
4970093,22
4970113,1
4970215,10
4970416,3
4970504,11
4970509,24
4970675,11
4971079,3
4971475,69
4971534,1
4971541,2
4971578,1
4971596,4
4971796,9
4972060,1
4972597,17
4972746,19
4973279,133
4973292,38
4973369,13
4973445,18
4973657,2
4974378,1
4974424,5
4974859,1
4974867,5
4975193,14
4975213,1
4979663,41
4979938,515
4980046,1
4980081,19
4980220,22
4980474,15
4980542,152
4980574,7
4980764,57
4980770,5
4981045,6
4981257,1
4981648,2
4981669,3
4981715,13
4981769,13
4981777,13
4981803,128
4981805,14
4981872,34
4981886,13
4982025,1
4982054,1
4982266,17
4982382,13
4982498,5
4982641,4
4982715,2
4982723,1
4982775,17
4982935,1
4982964,2
4982965,2
4983014,11
4983036,28
4984334,10
4984659,12
4984680,16
4984738,4
4985303,11
4989724,8
4990070,111
4990111,72
4990148,35
4990636,13
4991405,43
4991816,19
4992288,7
4992513,5
4992589,12
4992688,192
4993534,6
4993720,1
4993978,1
4994038,34
4994091,44
4994092,16
4994116,4
4994232,2
4994274,7
4994336,3
4994493,6
4994884,5
4994989,7
4995080,2
4995106,17
4995338,3
4995396,13
4995514,6
4995647,1
4996024,4
4996029,1
4996731,4
4997036,1
4997050,9
4997448,65
4997518,4
4997660,5
4997776,1
4997777,11
4997782,1
4997899,7
4998194,3
4998490,3
4998554,177
4998555,93
4998600,1
4998976,13
4999245,7
4999598,1
4999602,1
4999689,3
5000056,33
5000137,1
5000171,1
5000557,46
5001037,1109
5003279,3
5003300,1
5003337,1
5003358,3
5003396,9
5003469,30
5003485,5
5003517,5
5003640,8
5003687,18
5003815,17
5003836,4
5004237,12
5004479,4
5004644,5
5004720,1
5005696,1
5005851,5
5005881,1
5006038,3
5006178,26
5006352,3
5006394,7
5007296,14
5007326,5
5007408,10
5007414,1
5007428,2
5007433,1
5007573,15
5007977,1
5008039,3
5008054,5
5008419,37
5008427,9
5008769,4
5008937,1
5008983,4
5009071,1
5009074,3
5009080,1
5009122,19
5009125,18
5009128,11
5009132,1
5009317,8
5009699,10
5009889,14
5009944,57
5010492,15
5010661,10
5010778,33
5010780,8
5011104,1
5011623,11
5011793,7
5012655,9
5012663,1
5012877,2
5013087,18
5013088,30
5013387,6
5013392,11
5013397,3
5013463,17
5013481,17
5013485,102
5013499,187
5013502,11
5014035,4
5014137,1
5014736,6315
5015398,1
5016120,3
5016186,1
5016470,1
5016495,31
5016530,5
5016670,16
5016870,49
5017400,9
5019130,4
5020518,86
5020606,1
5021934,1
5022312,1
5022551,505
5022859,66
5023251,46
5023863,3
5024846,6
5026804,2
5027029,90
5027277,1
5027551,6
5027675,3
5030267,4
5030640,1
5030773,22
5030776,29
5030827,3
5030865,18
5030874,20
5030879,18
5031070,1
5031820,12
5032127,28
5033145,5
5033221,6
5033879,1
5034026,46
5034215,6
5034492,22
5034672,13
5036175,1
5036583,40
5037237,15
5037262,2
5037263,19
5037608,30
5037844,6
5038037,3
5038376,3
5038633,1
5039009,4
5040009,40
5040074,647
5040112,3
5040385,26
5040575,14
5040995,1
5041081,26
5041595,12
5041615,2
5042339,14
5042564,2
5043075,8
5043313,1
5043381,18
5043982,18
5045848,10
5046046,21
5046089,3
5046304,7
5046329,10
5046488,1
5047163,26
5047319,4
5048516,38
5048636,1
5048651,14
5048985,3
5049675,16
5050541,4
5051251,5
5051622,45
5051665,8
5052396,2
5052922,7
5052948,73
5053497,45
5053759,132
5053762,102
5054221,1
5054650,23
5055706,4
5056149,3
5056246,5
5056709,4
5057251,99
5057252,5
5057984,6
5058231,9
5058352,2
5058625,13
5058673,4
5058781,8
5058900,12
5058945,2
5059111,3
5059792,49
5060070,33
5060310,1
5060798,242
5061140,13
5061561,7
5061852,19
5062315,1
5062399,10
5062461,1
5062820,9
5063326,16
5064056,1
5064458,12
5064459,1
5064540,4
5064694,19
5064988,5
5065248,58
5065463,37
5065734,29
5065919,28
5066134,66
5066145,31
5066185,4
5066215,214
5066405,78
5066583,12
5066650,8
5066733,27
5066991,3
5067794,1
5068048,24
5068181,2
5068282,19
5068411,5
5068809,8
5069020,24
5069243,2
5069244,13
5069732,11
5070304,3
5071992,16
5071993,12
5072189,3
5072259,11
5072355,2
5072466,18
5072736,12
5072872,1
5073150,17
5073293,29
5073376,16
5073472,4
5073930,2
5073967,1
5074015,16
5074096,2
5074122,1
5074564,65
5074621,2
5074735,11
5074871,1
5075473,13
5075721,12
5076180,10
5076253,2
5076658,25
5076680,2
5076992,1
5077118,43
5077714,5
5078395,150
5078492,10
5078716,1
5078774,28
5078863,38
5078966,13
5078971,5
5078996,11
5079011,30
5079160,22
5079165,20
5079274,22
5079290,3
5079291,26
5080400,5
5080616,1
5080763,8
5080812,3
5080942,17
5080959,10
5081186,2
5081356,27
5081364,5
5081393,61
5081714,3
5081735,37
5082027,1
5082452,11
5082541,61
5082559,9
5082622,3
5082808,1
5082956,2
5083089,3
5083175,4
5083570,5
5084287,2
5084290,2
5084297,22
5084422,1
5084452,3
5084534,1
5084642,3
5085039,44
5085086,2
5085114,1
5085257,8
5086216,2
5086329,16
5086370,5
5086477,1
5086512,4
5086614,58
5086722,2
5086855,6
5086863,33
5086867,4
5087010,13
5087097,3
5087106,5
5087314,7
5087506,299
5087699,12
5087748,8
5087817,13
5087929,20
5088012,104
5088107,27
5088252,34
5088451,2
5089217,4
5089252,18
5089724,6
5090030,108
5090108,4
5090244,13
5090267,1
5090324,6
5090797,6
5090883,8
5090922,2
5090928,47
5091057,111
5091107,14
5091116,5
5091172,2
5091228,8
5091479,12
5091531,14
5091647,30
5091821,12
5092713,6
5094556,1
5094600,3
5094643,1
5094730,21
5094785,29
5094887,1
5095196,8
5095465,1
5095559,20
5095813,2
5095949,46
5096004,1
5096246,2
5096286,1
5096306,25
5096669,47
5096685,21
5096691,6
5096910,2
5096933,43
5097300,22
5097681,5
5097839,40
5097944,50
5097992,12
5098068,5
5098104,23
5098466,2
5098572,9
5098721,1
5099609,3
5101270,69
5101368,2
5101405,4
5101416,3
5101484,2
5101525,2
5101585,15
5101852,25
5102120,11
5102245,8
5102350,30
5102416,12
5102524,77
5103039,22
5103121,2
5103382,1
5103400,23
5103430,1
5103667,108
5103827,16
5103967,8
5104057,6
5104160,4
5104163,140
5104169,5
5104186,1
5104958,3
5105215,67
5105253,50
5105460,26
5105514,138
5105532,45
5105737,84
5106290,8
5107386,34
5107585,8
5107775,6
5107859,6
5107914,3
5108944,53
5109374,22
5109695,24
5109837,21
5109865,17
5109868,14
5109871,12
5109879,185
5109899,2
5110094,6
5110211,4
5110280,1
5110337,1
5110354,1
5110614,82
5110694,38
5110734,33
5110967,9
5110985,46
5111008,1
5111067,72
5111102,31
5111103,7
5111123,4
5111174,34
5111336,14
5111407,5
5111440,2
5111731,4
5112073,5
5112550,38
5112676,30
5112701,1
5112982,6
5112999,76
5113225,3
5113291,4
5113864,11
5114156,32
5114572,4
5114693,29
5114895,37
5115011,14
5115050,7
5115157,2
5115582,6
5115759,4
5116038,9
5116396,41
5116419,15
5116537,19
5116576,96
5116763,1
5116874,6
5116884,3
5117238,4
5117674,10
5119568,3
5119596,29
5119618,1
5119708,1
5119957,6
5120240,1
5120315,8
5120318,3
5120324,3
5120332,6
5120335,12
5120344,19
5120645,2
5120651,1
5120681,33
5120696,122
5120809,1
5120924,8
5120945,10
5121000,5
5121036,2
5121136,179
5121143,8
5121166,14
5121803,1
5121833,10
5121996,14
5122121,4
5122664,1
5122857,3
5123231,8
5123246,70
5123692,4
5123819,3
5123851,2
5124604,2
5124616,1
5124629,31
5124643,33
5124799,6
5124906,27
5125029,2
5125037,36
5125359,3
5125510,1
5125557,14
5125560,116
5125578,16
5125609,3
5125867,7
5126006,1
5126064,6
5126272,4
5126329,2
5126546,1
5126942,2
5127262,107
5127359,9
5127403,10
5127415,2
5127421,9
5127682,5
5128068,5
5128204,32
5128389,1
5128412,32
5128757,9
5129006,5
5129012,27
5129091,14
5129168,2
5129260,6
5129315,4
5129424,4
5129460,4
5130042,2
5130119,3
5130244,1
5130354,33
5130587,5
5130762,3
5130852,3
5130893,7
5130945,42
5131252,3
5131255,1
5131374,38
5131436,9
5131567,10
5131700,86
5131843,11
5131961,103
5132985,4
5133124,2
5133164,5
5133345,1
5134209,3
5134654,28
5134741,35
5135040,8
5135691,51
5136492,9
5136529,149
5136555,5
5136701,2
5139535,2
5139814,5
5141038,1
5141805,11
5141861,37
5141945,7
5142608,66
5144210,1
5144333,6
5145123,3
5145885,34
5145954,3
5146150,4
5146466,1
5146753,7
5146936,1
5147297,28
5147307,3
5147584,2
5148215,67
5148250,222
5148742,37
5148804,3
5149099,13
5149688,43
