owner_id,star_count
4714598,35
4714838,1
4714913,2
4714947,3
4715226,7
4715738,13
4716275,1
4716723,11
4716996,12
4717234,2
4717348,1
4717614,1
4718097,2
4718747,1
4718899,1
4719223,17
4719532,7
4722175,1
4722220,4
4722243,16
4722570,1
4722736,1
4722783,5
4722788,1
4722918,1
4723358,3
4723646,1
4723650,6
4723692,10
4723770,2
4723898,2
4723940,540
4723985,1
4724294,1
4724430,8
4724463,1
4724894,2
4725185,1
4725389,1
4725479,318
4725942,1
4726176,1
4731143,11
4731311,25
4731320,1
4731393,2556
4731405,18
4731416,7
4732060,23
4732157,1
4732226,11
4732231,1
4732500,1
4732504,178
4732506,17
4732608,2
4732617,2
4732663,8
4732767,2
4732787,1
4732842,64
4733100,5
4733130,9
4734502,5
4734795,1
4739499,2
4739552,9
4739902,1
4740185,69
4740322,1
4740350,12
4740381,1
4740714,6
4741028,1
4742860,142
4742892,2
4742964,1
4743164,10
4743408,1
4743810,1
4747231,71
4747414,2
4747856,4
4748201,1
4748794,28
4749174,19
4749203,1
4749367,47
4749542,5
4749966,6
4751341,1
4751660,1
4751905,7
4752563,1
4753400,84
4753603,1
4754108,13
4754167,6
4754346,2
4754423,574
4755204,68
4756011,721
4756224,1
4756627,91
4756648,4
4757955,271
4758359,1
4758564,14
4758674,4
4758996,22
4759153,2
4759369,8
4759876,76
4760016,5
4760236,15
4761185,86
4762588,23
4762703,12523
4762870,3
4762874,4
4763396,1
4763432,3
4763478,6
4763681,7
4763944,53
4763953,1
4763993,9
4764035,25
4764149,12
4764461,1
4764498,30
4764531,68
4764709,38
4765645,2
4765716,10
4765750,2
4765775,4
4766189,798
4766284,16
4769614,9
4771008,1
4771162,1
4771271,2
4771572,1
4771740,2
4771856,1
4772132,3
4772289,3
4772379,7
4772477,3
4772620,142
4772977,7
4773522,23
4773532,2
4773753,33
4774096,1
4778273,2
4778373,2
4779075,1
4779123,1
4779194,1
4779413,1
4779534,11
4779595,3
4779694,231
4780427,9
4781331,1
4781471,1
4781652,6
4781836,2
4781839,27
4782131,1
4782507,170
4802771,1
4824684,1
4824807,3
4825213,8
4825578,103
4825651,25
4849450,1
4849525,4
4849619,1
4849894,1
4849930,68
4850224,1
4850445,2
4850615,1
4850644,12
4851448,10
4852224,7
4852380,1
4852455,175
4857021,1
4857252,53
4857418,2
4857480,1
4857550,106
4857749,9
4858592,4
4858965,2
4859070,4
4859095,4
4860728,22
4860863,2
4860877,1
4861518,1
4862053,1
4862352,2
4862362,4
4862617,19
4864447,1
4864567,4
4864595,2
4864857,3798
4865041,135
4865582,205
4865647,4
4865899,2
4866199,2
4866215,55
4867134,1
4867312,16
4867327,10
4868840,3
4868967,1
4870288,16
4870539,1
4876587,14
4876699,1
4877225,3
4877721,5
4877820,5
4877990,4
4878011,4
4878577,1
4879026,1
4879033,1
4879312,54
4879319,31
4880339,1
4880366,6
4880649,3098
4880940,3
4880954,42
4881209,4
4885015,3
4885345,3
4885668,5
4886086,9
4886204,2
4886234,1
4886295,2
4886947,30
4887339,7
4887471,23
4887619,7
4887973,1
4889234,4
4889569,3
4889592,3
4889968,5
4890092,2
4891403,23
4891873,7
4892538,2
4892698,6
4898150,1
4898249,2
4898355,12
4898638,1
4898708,20
4898717,2
4898815,1
4899080,2
4899184,1
4899304,4
4899335,7
4899754,2
4899874,43
4900046,2
4900236,3
4900485,47
4900849,2
4901141,34
4901186,3
4901554,30
4901664,2
4902046,9
4902109,2
4902169,3
4903295,30
4903652,2
4906791,1
4907020,1
4907103,1
4907132,6
4907214,1
4907266,1
4907305,1
4907345,1
4907363,3
4907643,6
4907654,1
4908170,4
4908345,2
4908396,1
4908819,2
4908823,143
4908885,1
4908921,5
4909365,1
4909836,2
4909853,167
4911980,153
4920091,1
4920391,5
4923739,9
4923884,2
4923956,4
4924175,3
4924333,14
4924352,1
4924680,3
4925296,21
4926866,9
4928496,3
4929004,37
4929398,7
4929503,18
4929510,3
4929627,10
4929772,9
4929805,2
4929830,52
4929850,2
4932640,42
4932733,68
4932785,41
4933105,10
4933107,3
4933217,15
4933387,1
4934247,171
4935120,5
4935434,1
4935899,56
4935987,3
4936395,4
4939587,1
4940095,1
4940168,19
4940191,1
4940266,10
4940480,6
4940739,42
4941150,1
4941227,4
4941327,4
4942213,1
4943367,1
4947620,2
4947718,6
4948027,2
4948047,831
4948089,5
4948141,1
4948638,7
4948869,88
4948894,2
4949329,6
4949600,216
4949610,1
4949655,1
4949759,1
4950307,1
4951395,20
4952101,13
4954192,9
4955108,4
4956460,13
4956914,1
4960447,3
4960648,5
4960691,5
4960713,1
4961052,2
4961230,22
4961344,22
4961846,136
4962320,19
4962473,11
4962536,20
4962541,29
4962584,2
4963294,1
4963345,21
4963347,9
4964884,5
4965069,400
4965144,2114
4965339,2
4966088,5
4969580,58
4969735,23
4970215,2
4970504,33
4970509,2
4971079,74
4971475,1
4972595,1
4973279,30
4973445,3
4974378,1
4974578,1
4975193,1
4979663,2
4980081,2
4980220,2
4980474,83
4980764,4
4980770,1
4981045,21
4981669,454
4981769,9
4981795,1
4981803,3
4981872,75
4981886,29
4982054,1
4982266,2
4982365,1
4982498,1
4982641,1
4982713,32
4982715,1
4982775,7
4982935,1
4983014,2
4983036,2
4983392,15
4984659,1
4984724,3
4985303,119
4990070,4
4990111,7
4991405,421
4992688,1
4993534,283
4993978,2
4994091,73
4994092,1
4994274,2
4994493,86
4994548,1
4994989,7
4995396,366
4995514,64
4997050,172
4997448,72
4997660,11
4997776,1
4998166,1
4999598,8
4999602,96
4999643,35
5000557,7
5001037,4
5003279,2
5003640,1
5003746,1
5003815,6
5004644,1
5005694,28
5006178,15
5006352,2
5007408,173
5007573,114
5008419,3
5008769,2
5008983,1
5009125,4
5009128,88
5009132,83
5009699,1
5009944,3
5010492,26
5010735,1
5011793,162
5012655,5
5012662,4
5012877,22
5013088,1
5013392,1
5013499,15
5014736,2
5015398,1
5016120,3
5016495,18
5016530,1
5016670,2
5019130,2
5020518,8
5022551,35
5023251,1
5023685,12
5027029,1
5030827,4
5030865,19
5030874,1
5034215,14
5037263,1
5037608,145
5038037,1
5038376,3
5038633,8
5040009,38
5040385,8
5041081,219
5041595,1
5041615,3
5042564,5
5043982,8
5046046,13
5048636,11
5051556,73
5051622,1
5052228,73
5052948,27
5053759,21
5053762,3
5054650,18
5057251,10
5057252,17
5057768,1
5058625,8
5058673,2
5058945,1
5059454,1
5059792,180
5060798,1
5061233,1
5061852,1
5063326,1
5063900,1
5064458,40
5064459,1
5064540,3
5064694,8
5065248,1
5065463,3
5065734,3
5066134,4
5066145,14
5066215,1
5066650,2
5066733,4
5069020,1
5069244,1
5070860,39
5072259,1
5072807,3
5073376,25
5073967,1
5074015,20
5074096,1
5074122,135
5074871,321
5076180,11
5076658,1
5076992,16
5077714,4
5078395,1
5079011,3
5079160,1
5079290,4
5079291,1
5080373,1
5080400,2
5080763,1
5082452,1
5082541,3
5082808,2
5083175,4
5084297,8
5086329,3
5086512,17
5086614,14
5086672,1
5086722,1
5087010,54
5087106,2
5087314,1
5087536,2
5087748,1
5087817,2
5087929,1
5088012,1
5088107,52
5088406,5
5089724,24
5090030,43
5090108,11
5091057,12
5091116,1
5091172,6
5091205,13
5091531,87
5091647,8
5091732,2
5091774,2
5092713,1
5093519,14
5094556,218
5094730,1
5094785,10
5095396,1
5095559,4
5095813,1
5095949,833
5096685,10
5096933,1
5097681,17
5097944,2
5098068,75
5098104,1
5098466,28
5099838,5
5101270,8
5101416,21
5101585,275
5103039,3
5103827,3
5104057,3
5104169,2
5104186,1
5105215,151
5105253,2
5105460,20
5105532,2
5107214,1
5108944,336
5109871,3
5109879,1
5110967,10
5111067,13
5111102,8
5111123,319
5111407,30
5112550,86
5112982,1
5113864,2
5114156,122
5114572,3
5114764,1
5115050,61
5115519,1
5115582,1
5116038,14
5116396,9
5116763,29
5116874,2
5117674,13
5119708,5
5120315,3
5120324,1
5120543,2
5120645,22
5120696,8
5120809,2
5120945,620
5121136,67
5121803,1
5121996,5
5123246,2
5124604,5
5124643,160
5125013,2
5125029,2
5125560,13
5125867,16
5126721,3
5127262,1
5127682,218
5128204,2
5128757,7
5129012,8
5129091,53
5129168,1
5129315,8
5129424,1223
5129460,2
5130119,9
5130893,3
5130945,4
5131567,5
5131700,1
5132160,3
5133164,1
5133492,8
5134654,3
5134741,3
5135040,60
5136492,2
5136529,5
5136555,32
5139814,39
5141838,2
5141945,2
5142608,114
5144333,1
5147297,15
5147411,6
5148250,6
5149099,5
5151485,2
5151738,1
5152093,82
5152161,2
5152777,1
5157251,18
5157293,13
5157803,1
5158524,5
5160932,4
5161151,11
5161479,1
5161546,1
5163412,1
5163858,3
5163864,1
5169410,75
5169439,44
5170765,103
5171049,1
5173348,1
5175869,24
5180412,1
5180948,1
5191534,2
5191929,3
5194255,6
5203798,1
5204367,5
5204542,1
5209491,14
5222381,28
5225190,1
5229921,1
5233290,2
5236155,4
5243120,3
5251125,13
5251276,2
5252211,1
5252788,9
5254327,4
5254822,24
5257988,191
5261506,3
5265342,1
5266046,22
5267258,1
5279290,1
5289454,5
5291960,1
5298864,26
5299160,4
5303863,1
5303869,18
5305101,3
5306393,1
5306549,1
5311161,60
5317801,8
5321301,1
5321920,40
5324420,15
5328690,2
5335941,48
5336716,4
5337738,187
5338184,1
5340005,12
5340030,3
5341105,1963
5347522,3
5353496,1
5353874,1
5357977,1
5359673,239
5368046,110
5368515,36
5375028,151
5376657,320
5384749,1
5386069,1
5387656,3
5388638,5
5389688,2
5389875,4
5390013,1
5392798,16
5392882,8
5394259,2
5396991,15
5397309,1356
5397556,8
5397838,14
5398444,94
5399346,8
5399394,2
5400104,1
5400243,1
5400378,6
5402175,1
5403903,11
5404203,1
5404498,4
5405173,2
5406264,7
5406334,22
5406597,2
5408305,20
5409453,1
5409487,10
5409835,1
5410287,42
5411165,2
5412202,34
5412388,1
5413741,47
5416735,7
5417397,1
5420981,2
5421233,13
5421545,1
5421785,6
5422105,1
5422183,6
5422364,2
5423623,8
5424132,3
5424571,3
5424663,1
5425017,229
5427624,1
5428414,39
5428833,1
5429232,1
5430173,7
5431652,580
5434488,41
5434500,1
5435199,2
5435785,5
5436293,14
5436371,1
5436454,1
5436646,15
5438222,1
5438699,1
5438728,1
5438868,21
5438989,3
5439478,1
5440700,12
5442770,93
5443258,1
5443830,40
5450079,1
5450650,14
5450725,7
5450829,1
5450938,4
5452386,26
5452479,2
5452668,1
5454068,2
5454242,10
5454379,3
5454389,257
5454403,1
5454470,1
5454594,3
5454643,50
5454681,4
5454923,6
5455342,6
5455347,42
5455863,1
5456057,17
5456186,1
5458642,3
5459097,3
5459609,4
5460559,2
5460711,4
5463131,14
5464665,4
5466155,12
5470062,73
5471605,1
5472107,1
5472280,1
5472701,956
5473126,1
5473198,1
5473282,332
5473810,8
5475101,2
5475606,15
5475850,2
5476036,1
5476061,1
5476383,2
5476438,1
5476620,1
5477003,4
5477603,3
5477676,1
5480009,1
5480052,1
5480708,1
5481686,2
5481894,2
5481946,2
5481950,3
5481962,1
5484759,6
5484926,30
5485785,8
5485842,5
5488753,11
5488754,2
5488997,2
5489031,8
5489544,3
5490291,7
5495027,4
5495382,587
5495457,13
5495570,2
5496132,3
5496157,39
5496620,12
5497076,8
5497222,2
5499255,1
5502173,6
5502589,1
5502897,35
5503991,12
5504382,1
5504397,1
5504488,1
5504766,2
5504813,5
5504826,3
5505063,1
5507786,5
5508531,1
5508683,1
5509526,1
5512160,1
5512670,121
5512847,1
5513430,24
5513449,39
5515628,2
5515931,11
5516111,59
5516787,85
5516867,14
5517638,1
5517651,5
5518140,3
5518736,5
5519537,46
5521543,3
5524574,3
5524945,16
5525371,1
5525744,1
5526607,526
5527005,5
5527083,3
5527885,2
5527896,20
5529485,1
5532800,67
5534478,1
5534512,99
5535991,4
5536501,18
5536533,91
5537622,1
5538069,2
5538646,13
5539162,3
5540417,1
5540536,4
5541451,1
5541577,71
5542531,50
5543126,6
5543728,14
5545059,9
5545487,1
5545577,1
5545700,4
5545977,11
5546117,2
5546416,3
5546779,5
5546997,2
5547453,561
5547567,9
5551979,1
5552013,5
5552270,170
5552278,8
5552325,5
5552556,1
5552602,116
5552623,925
5552836,1
5552941,2
5553019,49
5553146,3
5553163,5
5553409,6
5554416,3
5554547,1
5555133,4
5556890,2
5557965,4
5558019,3
5558215,1
5558274,116
5558651,2
5558759,3
5558862,5
5558989,172
5559332,17
5559548,8
5559958,2
5560201,2
5560572,2
5562001,2
5562367,1355
5562448,1
5562619,1
5562780,6
5563344,11
5564703,4
5566515,1
5566555,1
5566668,1
5566804,4
5567360,13
5567399,6
5567509,29
5567530,1
5567664,3
5568018,48
5568266,16
5568407,4
5569007,2624
5570037,9
5571023,1
5572025,7
5572172,8
5572772,9
5583880,8
5584211,2
5585088,1
5586645,2
5587115,6
5587198,2
5587644,1
5591040,1
5591199,7
5591705,25
5592280,4
5592600,1
5593421,12
5594103,2
5596710,2
5597114,1
5597182,9
5600742,1
5601983,1
5602682,6
5602799,1
5603630,1
5604569,4
5604576,1
5604596,5
5604687,3
5604927,17
5616772,4
5619756,1
5620734,1
5620813,1
5620953,9
5621397,23
5621412,3
5621662,14
5622326,11
5628124,1
5628266,2
5629506,1
5630186,5
5630625,5
5631021,1
5631699,6
5632417,6
5632787,3
5633203,62
5633641,3
5634043,8
5634478,18
5637654,1
5639210,2
5641322,1
5641850,1
5642932,6
5643172,1
5643524,3
5643945,3
5644280,1
5644519,22
5644851,127
5646071,1
5646308,12
5646430,1
5646459,12
5646525,3
5646655,2
5646855,13
5647140,3
5647252,1
5647279,30
5650089,2
5660011,4
5660649,15
5660741,10
5661098,237
5661442,3
5661481,54
5661794,7
5661990,8
5662411,140
5662636,5
5662656,88
5662688,5
5664029,36
5664306,75
5664421,115
5664727,1
5664933,13
5665105,7
5665123,1
5665409,10
5665465,2
5665581,3
5665622,1
5665662,1
5665897,413
5666033,56
5669242,2
5669614,1
5673528,3
5679364,4
5680865,130
5681197,3
5681234,29
5681313,1
5681353,8
5681836,2
5682104,6
5682599,257
5682933,20
5683261,1
5684332,1
5684476,1
5687383,8
5687871,1
5688556,4
5688565,1
5689053,8
5689085,12
5689141,8
5689201,1
5689421,10
5689632,1
5690011,78
5690027,6
5690291,1
5690578,27
5690631,10
5690816,22
5691015,1
5691321,2
5691954,1
5692028,10
5692814,6
5693485,1
5693905,15
5694388,4
5701306,4
5701347,6
5701489,3
5701690,2
5701756,14
5702179,2
5702428,2
5703017,1
5703143,7
5703178,2
5703242,2
5703297,3
5704710,43
5704723,6
5705344,29
5705352,1
5705625,2
5706068,1
5706402,1
5706538,1
5707008,1
5707038,6
5707068,3
5707358,1
5708863,3
5710115,3
5710785,3
5710877,7
5710916,3
5711076,1
5711563,3
5712198,1
5712266,1
5712294,40
5712299,3
5712335,4
5712742,126
5713034,1
5713151,30
5713847,5
5713942,5
5714199,1
5714578,7
5715139,1
5715603,10
5715763,2
5722209,16
5722508,2
5722728,81
5722735,35
5723056,5
5723177,1
5723237,6
5723440,1
5723616,11
5724236,20
5724353,1
5725208,1
5725300,1
5725348,1
5725849,3
5726362,5
5726456,2
5728143,28
5728160,2
5728446,2
5728527,68
5728892,1
5728915,4
5729018,2
5729322,1
5729673,51
5733492,2
5735145,4
5735451,3
5735699,8
5736028,2
5736078,421
5736414,11
5737587,9
5737814,43
5737841,3
5738294,2
5738479,1
5739020,1
5739836,101
5740311,1
5743035,3
5743688,35
5744152,1
5744279,8
5744818,12
5744826,10
5745107,341
5745243,1
5745521,1
5746044,2
5746151,2
5746197,13
5746314,1
5746343,7
5746693,2
5747646,1
5749703,1
5751226,31
5751365,3
5751387,67
5751438,1
5751504,3
5751774,323
5753108,5
5753267,1
5753483,17
5754259,3
5754568,1
5754666,1
5755171,14
5755637,60
5756591,11
5756618,17
5757460,2
5757775,350
5757910,8
5758093,1
5758224,2
5758275,1
5758877,4
5760978,1
5764189,1
5764322,3
5764712,5
5765305,8
5765791,1
5765816,9
5767015,3
5767035,12
5767041,2
5767493,1
5767623,1
5767696,2
5767848,11
5767854,34
5767916,26
5767929,1
5768670,1
5768954,8
5769272,1
5770275,110
5771154,7
5771241,1
5771268,1
5771391,2
5771924,2
5772019,1
5772056,1
5772199,4
5772264,6
5772528,9
5772751,1
5773308,1
5773545,5
5775921,1
5780135,2
5780261,115
5780533,1
5780538,1
5781549,1
5781727,2
5782035,1
5782600,5
5782811,3
5782896,47
5782969,60
5783183,1
5783489,1
5783516,2
5785181,2
5785652,26
5786025,142
5786158,31
5786462,10
5787057,25
5788024,4
5788367,35
5789456,1
5790101,69
5790546,1
5790552,6
5791308,2
5791482,1
5797578,8
5797896,1
5798186,411
5798252,1
5798288,9
5798384,34
5798995,60
5799359,1
5799630,10
5800599,1
5800954,41
5805052,6001
5805364,5
5805997,93
5807143,2
5808430,1
5809750,1
5813391,5
5815473,22
5816101,1
5817004,2
5817165,2
5817266,170
5818311,1
5820519,7
5820897,1
5821700,2
5822419,2
5823825,3
5824576,1
5828937,4
5829971,16
5830239,1
5830615,3
5830632,180
5830695,1
5830883,4
5831281,1
5832333,2
5833201,2
5833792,1
5833809,1
5833988,1
5833996,1
5834287,2
5834730,1
5834899,62
5835337,1
5835462,1
5835746,13
5836403,33
5839649,2
5844724,3
5844741,1
5844773,336
5844884,29
5844957,1
5845016,100
5845288,4
5845567,2
5845760,118
5846038,10
5849659,1
5849780,1
5849824,1
5850273,20
5850871,1
5851093,5
5851515,8
5852895,4
5852966,2
5854404,1
5854778,2
5858154,1
5858990,80
5859399,4
5860344,25
5860669,6
5861041,12
5861956,1
5862010,2
5862329,1
5862808,2
5863101,19
5863376,56
5864778,3
5864806,3
5865305,3
5866344,1
5866400,1
5867014,15
5867403,1
5867421,1
5868887,4
5870371,1
5874584,1
5876014,1
5876113,4
5876831,6
5877555,1
5877755,1
5878842,413
5879600,8
5880134,1
5880229,10
5880430,3
5889866,19
5890390,9
5890653,39
5900247,1
5900414,1
5900840,10
5900939,5
5901051,5
5901198,7
5901582,1
5901705,28
5902017,4
5902043,1
5903614,1
5903972,3
5904032,1
5904123,1
5904383,1
5904386,2
5905021,5
5911839,14350
5912002,1
5912072,14
5912270,157
5912474,75
5913149,1
5913468,43
5914054,23
5914657,2
5920882,2
5920907,10
5920946,2
5921983,7
5922386,1
5922430,2
5923126,1
5923209,4
5923360,1
5923808,5
5923910,2
5924240,1
5924326,6
5924393,3
5924728,44
5926134,4
5926624,6
5927027,1
5927063,33
5927176,1
5927418,1
5927752,12
5928622,6
5928931,1
5928971,1
5930175,2
5930301,7
5930636,2
5937129,1
5937608,9
5937737,154
5937957,2
5938362,5
5938546,289
5938629,28
5938762,10
5938797,1
5938870,4
5938871,2
5939135,3
5939147,3
5939215,1
5939502,6
5939530,559
5939582,2
5939848,1
5939911,2
5940027,1
5940062,9
5940079,497
5940087,298
5940136,4
5941053,3
5941072,3
5942011,1
5942020,4
5942711,12
5943316,9
5945399,7
5945639,4
5946196,4
5948633,1
5948768,4
5948905,11
5948982,2
5948988,1
5949376,6
5949594,5
5949958,3
5950016,1
5950106,1
5950577,22
5950605,2
5951146,1
5951659,1
5951874,5
5952579,1
5952967,5
5953358,5
5953472,1
5953500,3
5954303,16
5956379,54
5957127,40
5957795,2
5958362,29
5958457,132
5958796,271
5958800,2
5958935,1
5960275,17
5960410,1
5960675,3
5960806,24
5960816,972
5961021,20
5961237,9
5961274,344
5961474,20
5965869,1
5966269,42
5966506,4
5967207,7
5967833,2
5967986,64
5968229,14
5968520,38
5968625,1
5968637,1
5968793,2
5969089,1
5969800,8
5970152,154
5970660,6
5971856,3
5971873,6
5972477,83
5972832,4
5973170,1
5974057,1
5974657,41
5979056,1
5979168,1
5980338,2
5980584,1
5980658,1
5980705,5
5981197,4
5981605,1
5981789,78
5981834,1
5982010,5
5982332,1
5982766,1
5982861,1
5982956,2
5982984,8
5983137,1
5983347,1
5983455,1
5983671,19
5983897,1
5984668,16
5984881,62
5985504,538
5985528,5
5985774,22
5986847,1
5986947,7
5986981,41
5987165,294
5993250,1
5993503,4
5993705,1
5993855,2
5994021,1
5994485,1
5994506,1
5994550,1
5994918,8
5995298,1
5995420,383
5996009,4
5996205,3
5996434,3
5996514,17
5996580,7
5997160,3
5997354,27
5997488,6
5997882,1
5997928,48
6000886,1
6001541,30
6001574,8
6012658,2
6012863,18
6015804,5
6017816,23
6019340,3
6021186,1
6041375,6
6063160,2
6063630,72
6064552,1
6070155,1
6071182,1
6071376,5
6071436,75
6071485,47
6071489,1
6071707,1
6071721,259
6071981,4
6072067,23
6072070,11
6072092,1
6072898,6
6074591,1
6075459,3
6075713,26
6075758,3
6075969,1
6077213,8
6077300,22
6078243,1
6081854,1
6084310,1021
6084312,4
6084842,1
6085217,1
6085616,1
6085853,14
6088108,1
6088367,124
6088633,50
6088635,2
6088790,1
6091705,247
6091739,2
6091879,2
6092402,5
6094202,1
6095483,2
6095506,2
6095559,1
6095636,7
6096370,1
6096890,22
6097116,5
6097837,34
6097943,98
6098217,1
6098290,11
6099112,201
6099230,1
6099457,202
6099655,1
6100027,1
6101302,1
6101350,3
6102558,1
6103195,2
6103207,1
6103215,1
6103287,22
6103422,7
6103448,11
6103899,38
6103953,7
6104102,1
6105211,1
6106387,3
6107377,10
6107409,3
6108002,408
6108326,1
6108974,3
6108986,2
6110501,14
6111113,1
6111190,2
6111924,13
6112834,456
6112904,3
6113078,3
6115677,9
6117432,8
6117433,1
6117578,9
6117791,36
6118527,1
6119336,979
6119337,4
6119414,2
6119923,1
6120114,3
6120486,2
6120661,2
6120876,112
6121024,16
6121159,6
6122432,1
6122863,2
6123713,42
6123781,2
6123928,1
6124428,6
6124506,4
6124674,1
6125006,7
6125757,2
6125842,5
6125892,2
6126365,1
6126490,1
6126669,1
6127183,141
6127252,1
6127520,6
6127783,51
6128410,82
6128594,10
6129090,7
6129269,42
6129505,7
6129936,6
6130076,2
6130213,1
6130447,20
6132426,3
6132779,1
6133416,26
6135208,2
6135265,3
6136266,7
6136499,3
6137628,1
6139057,3
6139421,24
6140025,1
6141730,2
6142620,1
6143052,3
6143056,296
6143336,16
6143339,1
6144805,6
6144883,1
6145663,4
6145939,1
6146980,2
6146990,1
6147277,1
6147360,1
6147422,58
6149632,1
6150307,2
6151824,102
6152627,1
6153009,32
6153489,503
6153689,1
6153936,14
6154019,1
6154268,17
6154843,7
6155176,6
6155186,1
6155200,1
6155699,1
6155792,2
6156821,2
6157378,12
6158045,2
6160298,13
6160923,1
6160930,47
6161249,30
6161637,3
6161850,3
6163000,2
6163091,21
6163138,2
6163498,2
6163622,1
6163749,1
6163878,1
6165408,17
6165752,2
6166165,2
6166272,3
6166499,2
6166777,4
6167901,2
6168061,2
6168077,3
6168111,62
6168339,28
6168459,212
6168851,2
6170086,2
6170286,5
6170395,35
6170464,2
6171929,6
6172133,1
6172167,5
6172202,2
6172246,12
6172249,9
6172351,1
6172485,3
6172581,1
6173624,1
6174721,1
6175726,1
6175887,1
6176082,1
6176251,6
6176812,15
6177205,1
6177351,1
6177867,10
6177897,4
6178183,843
6178222,1
6178279,2
6178516,7
6178721,4
6180820,4
6181010,1
6181040,1
6181100,3
6181252,3
6181291,6
6181779,5
6182001,2
6182086,2
6182212,4
6182506,5
6183042,7
6183528,4
6183896,10
6184706,3
6185556,49
6185782,1
6186310,8
6186714,3
6186925,12
6187223,3
6187276,2
6187545,2
6187623,2
6187773,4
6187848,117
6188138,2
6188434,2
6188895,1
6188919,37
6190629,27
6190877,4
6191414,66
6191560,3
6191578,1
6191620,3
6191682,19
6191757,1
6192203,1
6192385,3
6192520,48
6193395,8
6193715,23
6193736,2
6195752,4
6196446,330
6196658,17
6196822,2
6197231,8
6198445,1
6199164,1
6199298,18
6199924,2
6200586,43
6200647,3
6201283,5
6201416,11
6201714,14
6201737,1
6202194,16
6202424,7
6202536,5
6202932,24
6203139,4
6203256,2
6203423,3
6203643,2
6203718,20
6203825,1
6204768,15
6205357,7
6206123,4
6206788,1
6207115,26
6207814,1
6207871,2
6208123,4
6208134,1
6208222,2
6209077,45
6209244,1
6209331,1
6209417,2
6209898,3
6211406,2
6211747,66
6211805,1
6212471,4
6212920,2
6212947,1
6212982,6
6213222,6
6213273,1
6213470,24
6213936,2
6214877,63
6214991,2
6214996,1
6215193,1
6217227,1
6217447,2
6217487,1
6217672,16
6217718,3
6218152,1
6218255,1
6218312,5
6218498,143
6218676,90
6219052,1
6219656,1
6219701,88
6219818,3
6220024,1
6220334,20
6220358,1
6220400,3
6220461,1
6220643,2
6220784,2
6220868,1
6221165,16
6221507,26
6221638,101
6222148,2
6222344,1
6222409,1
6222441,6
6222513,5
6222642,1
6222784,10
6223354,19
6223864,4
6224135,4
6224268,12
6224353,2042
6224404,2
6224434,1
6224453,11
6224960,7
6225207,21
6225542,9
6225779,8
6226076,1
6226364,2
6226391,12
6226455,47
6226583,1
6226831,2
6226977,127
6227017,48
6227690,6
6227754,4
6227768,73
6228074,1
6228143,11
6228211,9
6228265,3
6228377,1
6228671,5
6228822,1
6229668,24
6231891,116
6232055,68
6232061,1
6232574,1
6233079,1
6233264,2
6233756,16
6233812,15
6233955,140
6234092,5
6234245,4
6234272,4
6235071,18
6235940,3
6236473,1
6236520,1
6236792,7
6236834,36
6236916,2
6237217,2
6237242,10
6237293,4
6237924,1
6238240,1
6238450,7
6238936,3
6239674,10
6239795,3
6239811,15
6239948,49
6240085,62
6240145,9
6240519,158
6240642,1
6240868,1
6240969,2
6240971,17
6241534,2
6241648,2
6241776,20
6241781,4
6242402,1
6243264,1
6243284,20
6243557,2
6244184,15
6244366,1
6244518,1
6244720,1
6245101,1
6245113,7
6245120,8
6245192,4
6245410,15
6245424,1
6245556,7
6245612,5
6245731,29
6246522,83
6246623,3
6247013,29
6247263,1
6247271,10
6247320,185
6247352,1
6247429,35
6247483,5
6247669,16
6247879,1
6248064,11
6248324,2
6248432,1
6248478,4
6248587,1
6248614,25
6248621,1
6248658,3
6248694,1
6249933,5
6250260,4
6250703,91
6250717,5
6251344,86
6251461,16
6251480,1
6251483,1
6251872,4
6252227,527
6252248,2
6252417,1
6252839,4
6253255,2
6253259,12
6253380,2
6253843,1
6254335,19
6255035,4
6255945,4
6256283,3
6256419,2
6256620,1
6256626,1
6257724,1
6257751,9
6258080,32
6258197,46
6258342,1
6258463,2
6258525,4
6258884,48
6259159,2
6259306,28
6259859,4
6259963,7
6260344,12
6260453,6
6260472,1
6260563,5
6260651,3
6260717,3
6261180,1
6261214,3
6261227,1
6261425,1
6261468,2
6261475,2
6262126,2
6262296,2
6262418,4
6262461,2
6262531,14
6262639,4
6262745,1
6263005,17
6263045,22
6263287,1
6263422,14
6263451,1
6263455,3
6263541,21
6263586,3
6263625,1
6263629,697
6263745,1
6263775,2
6264487,45
6264535,12
6264585,12
6264638,1
6265020,3
6265080,2
6265128,1
6265149,1
6265449,4
6265467,3
6265592,5
6265755,8
6265794,50
6266388,1
6266886,3
6266908,1
6267608,10
6268610,27
6268917,1
6269404,1
6269912,2
6270105,2
6270194,48
6270392,93
6270476,13
6270513,1
6270961,1
6271246,4
6271413,2
6271420,66
6271454,105
6271554,3
6271573,1
6271771,5
6272440,7
6272598,2
6273522,47
6273612,1
6274213,1
6274522,1
6275717,1
6276267,4
6276421,15
6278371,1
6278513,1
6278607,1
6278894,1
6279020,2
6279055,8
6280413,186
6281941,951
6284152,4
6284715,1
6284896,90
6285487,1
6285488,1480
6285495,1
6285775,104
6286313,1
6286702,1
6289061,31
6289599,2
6289607,1
6290524,2
6291546,5
6291874,85
6291965,21
6292101,1
6294901,1
6295424,3
6295470,81
6295535,4
6296185,102
6296264,5
6299749,3
6299886,2
6300597,29
